Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USD
1599886800.0,2020-09-12 05-AM,BTCUSD,10364.01,10377.38,10361.06,10364.63,63.55,658967.27
1599883200.0,2020-09-12 04-AM,BTCUSD,10350,10374.72,10341.37,10364.01,92.66,960077.39
1599879600.0,2020-09-12 03-AM,BTCUSD,10343.59,10365.82,10325,10350,153.05,1584114.08
1599876000.0,2020-09-12 02-AM,BTCUSD,10375.98,10380.2,10332.03,10343.59,59.86,619482.45
1599872400.0,2020-09-12 01-AM,BTCUSD,10349.17,10390.53,10348.97,10375.98,56.89,589952.72
1599868800.0,2020-09-12 12-AM,BTCUSD,10393.04,10405.39,10334.81,10349.17,138.94,1439412.27
1599865200.0,2020-09-11 11-PM,BTCUSD,10370.05,10409.44,10353.4,10393.04,175.76,1824856.44
1599861600.0,2020-09-11 10-PM,BTCUSD,10355.36,10408.69,10347.72,10370.05,467.33,4854704.91
1599858000.0,2020-09-11 09-PM,BTCUSD,10326.17,10355.36,10323.18,10355.36,63.26,653999.95
1599854400.0,2020-09-11 08-PM,BTCUSD,10330.63,10340.99,10303.66,10326.17,230.68,2380758.41
1599850800.0,2020-09-11 07-PM,BTCUSD,10321.83,10345.2,10293.31,10330.63,251.08,2592519.43
1599847200.0,2020-09-11 06-PM,BTCUSD,10296.69,10325,10290.42,10321.83,173.34,1787939.29
1599843600.0,2020-09-11 05-PM,BTCUSD,10305.47,10315.88,10254.51,10296.69,577.56,5936833.26
1599840000.0,2020-09-11 04-PM,BTCUSD,10325.19,10351.3,10301.78,10305.47,192.28,1983892.6
1599836400.0,2020-09-11 03-PM,BTCUSD,10294.85,10339.84,10293.61,10325.19,184.61,1905279.98
1599832800.0,2020-09-11 02-PM,BTCUSD,10261.25,10309.36,10252.48,10294.85,263.34,2706870.35
1599829200.0,2020-09-11 01-PM,BTCUSD,10295.01,10324.41,10254.51,10261.25,289.41,2977795.79
1599825600.0,2020-09-11 12-PM,BTCUSD,10261.94,10303.44,10253.57,10295.01,102.9,1057064.88
1599822000.0,2020-09-11 11-AM,BTCUSD,10291.16,10313.45,10253.05,10261.94,111.13,1142657.85
1599818400.0,2020-09-11 10-AM,BTCUSD,10322.4,10327.44,10275.56,10291.16,151.31,1558150.62
1599814800.0,2020-09-11 09-AM,BTCUSD,10295.99,10344.1,10293.51,10322.4,207.91,2144951.53
1599811200.0,2020-09-11 08-AM,BTCUSD,10260,10311.66,10254.61,10295.99,155.26,1597086.71
1599807600.0,2020-09-11 07-AM,BTCUSD,10262.38,10291.48,10234.68,10260,258.78,2655226.83
1599804000.0,2020-09-11 06-AM,BTCUSD,10286.16,10294.32,10249.26,10262.38,248.51,2553023.93
1599800400.0,2020-09-11 05-AM,BTCUSD,10224.27,10291.46,10217.46,10286.16,242.17,2482831.94
1599796800.0,2020-09-11 04-AM,BTCUSD,10219.8,10267.8,10200.5,10224.27,138.59,1418676.55
1599793200.0,2020-09-11 03-AM,BTCUSD,10257.5,10275.15,10211.49,10219.8,360.66,3694616.1
1599789600.0,2020-09-11 02-AM,BTCUSD,10310.84,10322.68,10252.6,10257.5,164.18,1687212.91
1599786000.0,2020-09-11 01-AM,BTCUSD,10344.75,10354.73,10300,10310.84,137.4,1418209.14
1599782400.0,2020-09-11 12-AM,BTCUSD,10342.59,10389.89,10341.38,10344.75,98.29,1018494.43
1599778800.0,2020-09-10 11-PM,BTCUSD,10347.5,10362.44,10309.48,10342.59,189.05,1953132.91
1599775200.0,2020-09-10 10-PM,BTCUSD,10344.69,10365.82,10330,10347.5,129.58,1340886.53
1599771600.0,2020-09-10 09-PM,BTCUSD,10305.86,10357.46,10289.83,10344.69,227.69,2351476.97
1599768000.0,2020-09-10 08-PM,BTCUSD,10283.42,10339.97,10272.98,10305.86,346.02,3568473.07
1599764400.0,2020-09-10 07-PM,BTCUSD,10288.5,10303.83,10254.51,10283.42,738.27,7588202.47
1599760800.0,2020-09-10 06-PM,BTCUSD,10351.67,10380.4,10261.01,10288.5,446.47,4602227.71
1599757200.0,2020-09-10 05-PM,BTCUSD,10340.73,10383.08,10336.58,10351.67,296.48,3072840.6
1599753600.0,2020-09-10 04-PM,BTCUSD,10425.37,10447.11,10307.06,10340.73,889.07,9210434.87
1599750000.0,2020-09-10 03-PM,BTCUSD,10372.8,10443.59,10352.99,10425.37,504.96,5245394.45
1599746400.0,2020-09-10 02-PM,BTCUSD,10453.59,10495.75,10359.61,10372.8,922.2,9626997.02
1599742800.0,2020-09-10 01-PM,BTCUSD,10370.73,10460,10359.49,10453.59,679.12,7067327.52
1599739200.0,2020-09-10 12-PM,BTCUSD,10298.01,10384,10292.2,10370.73,375.9,3888752.63
1599735600.0,2020-09-10 11-AM,BTCUSD,10272.77,10316.96,10260.66,10298.01,311.99,3209564.31
1599732000.0,2020-09-10 10-AM,BTCUSD,10285,10339.43,10250,10272.77,536.87,5521637.22
1599728400.0,2020-09-10 09-AM,BTCUSD,10270.57,10290,10242,10285,310.29,3187086.28
1599724800.0,2020-09-10 08-AM,BTCUSD,10280,10305.9,10254.51,10270.57,466.13,4791797.73
1599721200.0,2020-09-10 07-AM,BTCUSD,10342.88,10353.39,10249.94,10280,1145.28,11808012.76
1599717600.0,2020-09-10 06-AM,BTCUSD,10382.72,10393.27,10305.9,10342.88,420.29,4345959.79
1599714000.0,2020-09-10 05-AM,BTCUSD,10384.61,10404.86,10362.64,10382.72,162.97,1692297.28
1599710400.0,2020-09-10 04-AM,BTCUSD,10376.63,10427.18,10348.44,10384.61,109.77,1140130.9
1599706800.0,2020-09-10 03-AM,BTCUSD,10368.01,10394.57,10349.48,10376.63,148.92,1544184.78
1599703200.0,2020-09-10 02-AM,BTCUSD,10388.43,10415.68,10365,10368.01,336.83,3497980.84
1599699600.0,2020-09-10 01-AM,BTCUSD,10274.86,10421.29,10255.6,10388.43,269.5,2795133.63
1599696000.0,2020-09-10 12-AM,BTCUSD,10232.8,10328.58,10220,10274.86,259.55,2669944.3
1599692400.0,2020-09-09 11-PM,BTCUSD,10278.05,10290.45,10171.84,10232.8,298.76,3053449.19
1599688800.0,2020-09-09 10-PM,BTCUSD,10241.43,10288.28,10233.99,10278.05,142.39,1461536.06
1599685200.0,2020-09-09 09-PM,BTCUSD,10260.42,10290.59,10236.02,10241.43,117.56,1206431.22
1599681600.0,2020-09-09 08-PM,BTCUSD,10287.61,10305.05,10255.12,10260.42,141.87,1458507.97
1599678000.0,2020-09-09 07-PM,BTCUSD,10336.24,10353.39,10283.2,10287.61,192.3,1984953.38
1599674400.0,2020-09-09 06-PM,BTCUSD,10277.87,10343.98,10261.19,10336.24,325.23,3349382.16
1599670800.0,2020-09-09 05-PM,BTCUSD,10247.13,10277.87,10222.18,10277.87,164.45,1686778.05
1599667200.0,2020-09-09 04-PM,BTCUSD,10252.21,10274.87,10206.85,10247.13,266.98,2733312.23
1599663600.0,2020-09-09 03-PM,BTCUSD,10240.05,10290.96,10240.05,10252.21,307.06,3153251.0
1599660000.0,2020-09-09 02-PM,BTCUSD,10215.27,10266.69,10194.85,10240.05,432.17,4425122.06
1599656400.0,2020-09-09 01-PM,BTCUSD,10190.62,10270.5,10189.15,10215.27,427.65,4372892.71
1599652800.0,2020-09-09 12-PM,BTCUSD,10226.95,10270.8,10172.81,10190.62,453.62,4633602.05
1599649200.0,2020-09-09 11-AM,BTCUSD,10175,10286.67,10175,10226.95,313.25,3204396.77
1599645600.0,2020-09-09 10-AM,BTCUSD,10203.36,10212.12,10151.9,10175,175.85,1789264.92
1599642000.0,2020-09-09 09-AM,BTCUSD,10167.31,10209.45,10154.76,10203.36,154.31,1572527.79
1599638400.0,2020-09-09 08-AM,BTCUSD,10194.27,10210.68,10141.53,10167.31,374.61,3816358.91
1599634800.0,2020-09-09 07-AM,BTCUSD,10099.58,10201.82,10099.58,10194.27,292.0,2967086.97
1599631200.0,2020-09-09 06-AM,BTCUSD,10088.21,10117.61,10061.3,10099.58,100.62,1014918.17
1599627600.0,2020-09-09 05-AM,BTCUSD,10071.63,10134.88,10071.63,10088.21,202.24,2043793.01
1599624000.0,2020-09-09 04-AM,BTCUSD,10031.36,10114.23,10004.13,10071.63,366.71,3695281.19
1599620400.0,2020-09-09 03-AM,BTCUSD,9995.45,10033.61,9981.38,10031.36,166.54,1666406.79
1599616800.0,2020-09-09 02-AM,BTCUSD,10120.55,10127.75,9990.48,9995.45,234.62,2353686.99
1599613200.0,2020-09-09 01-AM,BTCUSD,10117.24,10143.76,10080.57,10120.55,105.81,1069009.09
1599609600.0,2020-09-09 12-AM,BTCUSD,10123.96,10152.1,10083.72,10117.24,115.63,1169859.92
1599606000.0,2020-09-08 11-PM,BTCUSD,10111.63,10158,10080.94,10123.96,178.57,1806170.35
1599602400.0,2020-09-08 10-PM,BTCUSD,10021.28,10205.42,9825.07,10111.63,1241.33,12441796.02
1599598800.0,2020-09-08 09-PM,BTCUSD,10014,10055.72,9972.85,10021.28,156.41,1564932.8
1599595200.0,2020-09-08 08-PM,BTCUSD,9986.34,10072.09,9975.43,10014,305.27,3057173.0
1599591600.0,2020-09-08 07-PM,BTCUSD,9981.09,10059.56,9951.53,9986.34,404.23,4041302.37
1599588000.0,2020-09-08 06-PM,BTCUSD,10153.79,10162.66,9939.6,9981.09,705.32,7058755.54
1599584400.0,2020-09-08 05-PM,BTCUSD,10152.63,10162.66,10108.84,10153.79,183.83,1862789.94
1599580800.0,2020-09-08 04-PM,BTCUSD,10097.16,10174.86,10089.08,10152.63,215.98,2189639.64
1599577200.0,2020-09-08 03-PM,BTCUSD,10100.17,10158.19,10071.63,10097.16,269.05,2721871.51
1599573600.0,2020-09-08 02-PM,BTCUSD,9993.39,10161.02,9985.82,10100.17,990.68,10001463.65
1599570000.0,2020-09-08 01-PM,BTCUSD,10010.18,10036.03,9927.68,9993.39,1012.51,10098752.89
1599566400.0,2020-09-08 12-PM,BTCUSD,9981.75,10050,9921.73,10010.18,401.38,4009594.64
1599562800.0,2020-09-08 11-AM,BTCUSD,10053.09,10080,9932.82,9981.75,595.76,5949102.45
1599559200.0,2020-09-08 10-AM,BTCUSD,10022.11,10074.85,9978.46,10053.09,985.52,9881100.05
1599555600.0,2020-09-08 09-AM,BTCUSD,10179.98,10200,10020,10022.11,608.95,6150642.26
1599552000.0,2020-09-08 08-AM,BTCUSD,10271.83,10339.62,10151.95,10179.98,365.51,3738913.5
1599548400.0,2020-09-08 07-AM,BTCUSD,10306.44,10312.75,10245.03,10271.83,177.13,1820935.41
1599544800.0,2020-09-08 06-AM,BTCUSD,10229.83,10313.41,10224.44,10306.44,178.68,1835265.48
1599541200.0,2020-09-08 05-AM,BTCUSD,10279.57,10294.22,10226.77,10229.83,179.52,1842731.31
1599537600.0,2020-09-08 04-AM,BTCUSD,10311.26,10329.02,10229.86,10279.57,148.54,1525243.07
1599534000.0,2020-09-08 03-AM,BTCUSD,10344.84,10357.38,10300,10311.26,127.91,1321476.35
1599530400.0,2020-09-08 02-AM,BTCUSD,10316.93,10359.81,10312.01,10344.84,59.05,610692.23
1599526800.0,2020-09-08 01-AM,BTCUSD,10322.9,10380,10310.1,10316.93,110.37,1142959.53
1599523200.0,2020-09-08 12-AM,BTCUSD,10377.14,10446.18,10316.2,10322.9,959.37,9970889.96
1599519600.0,2020-09-07 11-PM,BTCUSD,10389.96,10415.66,10343.08,10377.14,249.96,2592242.46
1599516000.0,2020-09-07 10-PM,BTCUSD,10152.52,10400.26,10152.52,10389.96,574.65,5931145.02
1599512400.0,2020-09-07 09-PM,BTCUSD,10152.86,10189.59,10138.3,10152.52,228.52,2323087.55
1599508800.0,2020-09-07 08-PM,BTCUSD,10148.72,10157.45,10086.93,10152.86,260.74,2639747.76
1599505200.0,2020-09-07 07-PM,BTCUSD,10168.24,10221.46,10130.3,10148.72,132.72,1351859.77
1599501600.0,2020-09-07 06-PM,BTCUSD,10161.45,10204.9,10154.88,10168.24,135.29,1378066.91
1599498000.0,2020-09-07 05-PM,BTCUSD,10195.9,10203.94,10151.57,10161.45,181.08,1842260.97
1599494400.0,2020-09-07 04-PM,BTCUSD,10138.83,10230,10126.29,10195.9,388.49,3958966.84
1599490800.0,2020-09-07 03-PM,BTCUSD,10019.48,10166.26,9985.22,10138.83,502.59,5078538.9
1599487200.0,2020-09-07 02-PM,BTCUSD,10079.08,10088.49,9987.7,10019.48,220.74,2218547.62
1599483600.0,2020-09-07 01-PM,BTCUSD,9948.67,10128.53,9880,10079.08,1120.29,11217956.31
1599480000.0,2020-09-07 12-PM,BTCUSD,10029.31,10063.57,9880,9948.67,1444.59,14399013.94
1599476400.0,2020-09-07 11-AM,BTCUSD,10075.67,10141.1,9999.4,10029.31,883.35,8879006.63
1599472800.0,2020-09-07 10-AM,BTCUSD,10118.75,10162.66,10063,10075.67,255.81,2585080.29
1599469200.0,2020-09-07 09-AM,BTCUSD,10145.59,10180.96,10108,10118.75,325.28,3299282.91
1599465600.0,2020-09-07 08-AM,BTCUSD,10117.61,10187.07,10105.66,10145.59,162.14,1646671.89
1599462000.0,2020-09-07 07-AM,BTCUSD,10081.27,10159.9,10053.52,10117.61,361.44,3659952.76
1599458400.0,2020-09-07 06-AM,BTCUSD,10098.62,10133.76,10063.46,10081.27,376.44,3801884.28
1599454800.0,2020-09-07 05-AM,BTCUSD,10173.93,10183.32,10086.23,10098.62,373.69,3783948.86
1599451200.0,2020-09-07 04-AM,BTCUSD,10207.09,10242.21,10167.91,10173.93,143.02,1460275.12
1599447600.0,2020-09-07 03-AM,BTCUSD,10211.89,10223.8,10178.95,10207.09,63.52,648217.7
1599444000.0,2020-09-07 02-AM,BTCUSD,10287.25,10287.25,10197.13,10211.89,150.44,1537903.93
1599440400.0,2020-09-07 01-AM,BTCUSD,10282.11,10293.32,10232.29,10287.25,93.11,956102.13
1599436800.0,2020-09-07 12-AM,BTCUSD,10260.17,10312.83,10245.24,10282.11,97.18,999512.35
1599433200.0,2020-09-06 11-PM,BTCUSD,10211.71,10314.21,10193.28,10260.17,146.63,1500622.45
1599429600.0,2020-09-06 10-PM,BTCUSD,10321.06,10352.1,10184.67,10211.71,344.75,3533322.44
1599426000.0,2020-09-06 09-PM,BTCUSD,10231.45,10353.39,10231.45,10321.06,146.66,1512758.31
1599422400.0,2020-09-06 08-PM,BTCUSD,10265.59,10278.7,10228.2,10231.45,116.86,1197754.72
1599418800.0,2020-09-06 07-PM,BTCUSD,10239.65,10286.13,10220.92,10265.59,107.08,1098166.46
1599415200.0,2020-09-06 06-PM,BTCUSD,10201.16,10248.36,10180.91,10239.65,168.0,1718352.45
1599411600.0,2020-09-06 05-PM,BTCUSD,10241.44,10247.69,10193.7,10201.16,106.93,1092604.17
1599408000.0,2020-09-06 04-PM,BTCUSD,10175.36,10254.51,10144.39,10241.44,171.25,1749629.81
1599404400.0,2020-09-06 03-PM,BTCUSD,10232.93,10252.8,10126.11,10175.36,260.27,2645119.01
1599400800.0,2020-09-06 02-PM,BTCUSD,10221.26,10260.66,10172.97,10232.93,249.12,2546646.78
1599397200.0,2020-09-06 01-PM,BTCUSD,10251.22,10251.22,10194.34,10221.26,168.43,1720880.67
1599393600.0,2020-09-06 12-PM,BTCUSD,10266.82,10302.21,10229.93,10251.22,226.82,2329466.02
1599390000.0,2020-09-06 11-AM,BTCUSD,10229.36,10280.34,10193.63,10266.82,176.17,1805136.67
1599386400.0,2020-09-06 10-AM,BTCUSD,10215.97,10247.2,10171.37,10229.36,148.03,1511414.23
1599382800.0,2020-09-06 09-AM,BTCUSD,10239.04,10279.14,10156.97,10215.97,250.84,2562934.06
1599379200.0,2020-09-06 08-AM,BTCUSD,10236.07,10268.49,10184.24,10239.04,272.57,2787541.48
1599375600.0,2020-09-06 07-AM,BTCUSD,10154.98,10255.86,10133.82,10236.07,201.79,2058582.97
1599372000.0,2020-09-06 06-AM,BTCUSD,10121.4,10168.76,10066.82,10154.98,224.88,2276159.03
1599368400.0,2020-09-06 05-AM,BTCUSD,10053.52,10148.45,10000,10121.4,298.1,3000610.97
1599364800.0,2020-09-06 04-AM,BTCUSD,10173,10223.18,10024.74,10053.52,416.87,4216082.59
1599361200.0,2020-09-06 03-AM,BTCUSD,10158.96,10193.18,10109.88,10173,146.62,1487831.63
1599357600.0,2020-09-06 02-AM,BTCUSD,10126.62,10168.76,10053.52,10158.96,252.51,2554297.62
1599354000.0,2020-09-06 01-AM,BTCUSD,10213.27,10233.93,10111.93,10126.62,224.55,2280436.48
1599350400.0,2020-09-06 12-AM,BTCUSD,10167.19,10249.12,10115.41,10213.27,295.54,3008555.92
1599346800.0,2020-09-05 11-PM,BTCUSD,10005.13,10198.78,9955,10167.19,370.28,3739715.35
1599343200.0,2020-09-05 10-PM,BTCUSD,10083.72,10144.39,9982.87,10005.13,641.65,6443958.44
1599339600.0,2020-09-05 09-PM,BTCUSD,10090.78,10136.27,9993.4,10083.72,255.4,2569022.36
1599336000.0,2020-09-05 08-PM,BTCUSD,9948.93,10110.02,9883.31,10090.78,467.54,4680977.63
1599332400.0,2020-09-05 07-PM,BTCUSD,10145.47,10193.18,9874.3,9948.93,1180.61,11785823.6
1599328800.0,2020-09-05 06-PM,BTCUSD,10127.34,10193.65,9850,10145.47,1336.52,13419373.75
1599325200.0,2020-09-05 05-PM,BTCUSD,10244.86,10272.98,10039.99,10127.34,646.58,6555771.65
1599321600.0,2020-09-05 04-PM,BTCUSD,10272.4,10303.83,10027.88,10244.86,668.03,6815436.6
1599318000.0,2020-09-05 03-PM,BTCUSD,10324.57,10351.34,10248.36,10272.4,200.57,2064504.55
1599314400.0,2020-09-05 02-PM,BTCUSD,10303.83,10345.08,10223.91,10324.57,426.59,4392622.36
1599310800.0,2020-09-05 01-PM,BTCUSD,10005.41,10322.39,9997.88,10303.83,872.34,8902022.02
1599307200.0,2020-09-05 12-PM,BTCUSD,10231.19,10266.82,9977.1,10005.41,1153.65,11631167.49
1599303600.0,2020-09-05 11-AM,BTCUSD,10288.54,10307.55,10126.79,10231.19,516.16,5271770.56
1599300000.0,2020-09-05 10-AM,BTCUSD,10298.07,10347.19,10260.66,10288.54,261.6,2696666.03
1599296400.0,2020-09-05 09-AM,BTCUSD,10329.72,10384.49,10280.71,10298.07,335.1,3460887.11
1599292800.0,2020-09-05 08-AM,BTCUSD,10410.04,10410.04,10328.58,10329.72,187.03,1938663.6
1599289200.0,2020-09-05 07-AM,BTCUSD,10479.5,10495.55,10362.55,10410.04,286.91,2992837.15
1599285600.0,2020-09-05 06-AM,BTCUSD,10403.19,10506.5,10391.46,10479.5,257.97,2696099.38
1599282000.0,2020-09-05 05-AM,BTCUSD,10418.62,10464.84,10401,10403.19,378.6,3947950.79
1599278400.0,2020-09-05 04-AM,BTCUSD,10414.25,10480.88,10382.33,10418.62,257.78,2688571.99
1599274800.0,2020-09-05 03-AM,BTCUSD,10435.51,10466.21,10394.79,10414.25,305.49,3184643.77
1599271200.0,2020-09-05 02-AM,BTCUSD,10486.09,10509.43,10415.68,10435.51,217.34,2273529.27
1599267600.0,2020-09-05 01-AM,BTCUSD,10487.23,10519.08,10413.13,10486.09,359.92,3760816.04
1599264000.0,2020-09-05 12-AM,BTCUSD,10456.32,10567.9,10456.32,10487.23,581.8,6113259.53
1599260400.0,2020-09-04 11-PM,BTCUSD,10471.65,10497.22,10440,10456.32,671.61,7030101.46
1599256800.0,2020-09-04 10-PM,BTCUSD,10561.59,10592.12,10459.51,10471.65,549.57,5788425.07
1599253200.0,2020-09-04 09-PM,BTCUSD,10602.31,10646.75,10551,10561.59,382.16,4048266.47
1599249600.0,2020-09-04 08-PM,BTCUSD,10588.05,10615.52,10545.47,10602.31,758.39,8024775.26
1599246000.0,2020-09-04 07-PM,BTCUSD,10527.84,10608,10475,10588.05,529.49,5575061.87
1599242400.0,2020-09-04 06-PM,BTCUSD,10420.97,10527.84,10345.08,10527.84,839.55,8778792.33
1599238800.0,2020-09-04 05-PM,BTCUSD,10449.24,10462.61,10390.72,10420.97,375.75,3915960.97
1599235200.0,2020-09-04 04-PM,BTCUSD,10431.79,10484.63,10314.21,10449.24,863.27,8988811.58
1599231600.0,2020-09-04 03-PM,BTCUSD,10388.26,10457,10168.76,10431.79,1386.99,14284260.49
1599228000.0,2020-09-04 02-PM,BTCUSD,10379.15,10418.21,9902.43,10388.26,2633.57,26896385.87
1599224400.0,2020-09-04 01-PM,BTCUSD,10472.25,10507.59,10377.61,10379.15,921.02,9627066.8
1599220800.0,2020-09-04 12-PM,BTCUSD,10436.09,10482.88,10390.06,10472.25,626.71,6546303.57
1599217200.0,2020-09-04 11-AM,BTCUSD,10476.03,10490.26,10372.04,10436.09,363.84,3795141.14
1599213600.0,2020-09-04 10-AM,BTCUSD,10533.31,10541.39,10471.99,10476.03,619.19,6507876.58
1599210000.0,2020-09-04 09-AM,BTCUSD,10426.57,10536.71,10397.61,10533.31,732.12,7662942.09
1599206400.0,2020-09-04 08-AM,BTCUSD,10301.52,10447.98,10301.34,10426.57,825.77,8587451.82
1599202800.0,2020-09-04 07-AM,BTCUSD,10230.76,10345.75,10101.93,10301.52,781.68,8017178.34
1599199200.0,2020-09-04 06-AM,BTCUSD,10292.86,10307.65,10230.76,10230.76,339.55,3489686.82
1599195600.0,2020-09-04 05-AM,BTCUSD,10291.53,10307.35,10242.49,10292.86,264.75,2720960.6
1599192000.0,2020-09-04 04-AM,BTCUSD,10271.13,10334.8,10233.99,10291.53,329.77,3391826.86
1599188400.0,2020-09-04 03-AM,BTCUSD,10273.09,10300,10251.7,10271.13,266.08,2733493.28
1599184800.0,2020-09-04 02-AM,BTCUSD,10269.24,10291.48,10170.38,10273.09,942.97,9651389.93
1599181200.0,2020-09-04 01-AM,BTCUSD,10313.46,10329.72,10242.21,10269.24,625.13,6429768.76
1599177600.0,2020-09-04 12-AM,BTCUSD,10160,10358.39,10089.77,10313.46,786.44,8075525.38
1599174000.0,2020-09-03 11-PM,BTCUSD,10667.43,10685.43,9987.86,10160,4051.04,41362168.92
1599170400.0,2020-09-03 10-PM,BTCUSD,10733.6,10760.01,10649.43,10667.43,327.37,3500573.52
1599166800.0,2020-09-03 09-PM,BTCUSD,10781.83,10803.84,10700.66,10733.6,365.18,3926172.18
1599163200.0,2020-09-03 08-PM,BTCUSD,10693.36,10804.48,10679.58,10781.83,437.54,4702420.69
1599159600.0,2020-09-03 07-PM,BTCUSD,10652.07,10713.49,10610.82,10693.36,420.62,4487011.2
1599156000.0,2020-09-03 06-PM,BTCUSD,10695.05,10739.23,10634.58,10652.07,500.15,5346062.48
1599152400.0,2020-09-03 05-PM,BTCUSD,10563.85,10771.49,10563.85,10695.05,627.53,6710141.42
1599148800.0,2020-09-03 04-PM,BTCUSD,10674.59,10736.02,10557.5,10563.85,951.48,10142250.26
1599145200.0,2020-09-03 03-PM,BTCUSD,10851.34,10856.19,10455,10674.59,2066.89,22034370.08
1599141600.0,2020-09-03 02-PM,BTCUSD,10922.31,10930.19,10829.08,10851.34,748.71,8138172.57
1599138000.0,2020-09-03 01-PM,BTCUSD,10814.55,10932.37,10789.95,10922.31,836.66,9082689.05
1599134400.0,2020-09-03 12-PM,BTCUSD,11217.78,11265.25,10653.06,10814.55,3774.75,41082864.76
1599130800.0,2020-09-03 11-AM,BTCUSD,11266.67,11318.22,11193.03,11217.78,494.26,5557791.43
1599127200.0,2020-09-03 10-AM,BTCUSD,11354.07,11362.75,11233.38,11266.67,417.38,4717667.48
1599123600.0,2020-09-03 09-AM,BTCUSD,11403.1,11412.46,11350.92,11354.07,190.82,2170305.64
1599120000.0,2020-09-03 08-AM,BTCUSD,11411.41,11477.35,11361.81,11403.1,314.8,3592703.53
1599116400.0,2020-09-03 07-AM,BTCUSD,11289.26,11432.8,11260.37,11411.41,573.25,6512492.77
1599112800.0,2020-09-03 06-AM,BTCUSD,11291.5,11332.72,11253.61,11289.26,473.53,5348988.19
1599109200.0,2020-09-03 05-AM,BTCUSD,11289.06,11350.66,11267.12,11291.5,138.49,1565753.09
1599105600.0,2020-09-03 04-AM,BTCUSD,11365.73,11389.43,11278.03,11289.06,194.33,2204145.03
1599102000.0,2020-09-03 03-AM,BTCUSD,11432.47,11450,11343,11365.73,196.5,2237834.2
1599098400.0,2020-09-03 02-AM,BTCUSD,11435.04,11449.4,11404.8,11432.47,104.39,1192340.78
1599094800.0,2020-09-03 01-AM,BTCUSD,11416.41,11441.49,11381.5,11435.04,81.97,935638.87
1599091200.0,2020-09-03 12-AM,BTCUSD,11398.44,11451.74,11367.08,11416.41,267.08,3050177.64
1599087600.0,2020-09-02 11-PM,BTCUSD,11432.59,11444.37,11384.99,11398.44,244.05,2786604.67
1599084000.0,2020-09-02 10-PM,BTCUSD,11391.29,11450.16,11376.83,11432.59,321.09,3667475.69
1599080400.0,2020-09-02 09-PM,BTCUSD,11374.25,11392.52,11354.85,11391.29,160.28,1823061.27
1599076800.0,2020-09-02 08-PM,BTCUSD,11406.73,11406.73,11321.32,11374.25,282.33,3206195.65
1599073200.0,2020-09-02 07-PM,BTCUSD,11404.23,11420,11350,11406.73,298.3,3398023.22
1599069600.0,2020-09-02 06-PM,BTCUSD,11364.83,11408.78,11332.03,11404.23,262.52,2987930.92
1599066000.0,2020-09-02 05-PM,BTCUSD,11307.55,11369.98,11290.51,11364.83,457.25,5181645.71
1599062400.0,2020-09-02 04-PM,BTCUSD,11346.7,11368.8,11241.87,11307.55,797.86,9015923.57
1599058800.0,2020-09-02 03-PM,BTCUSD,11253.61,11362.14,11239.33,11346.7,793.73,8979774.56
1599055200.0,2020-09-02 02-PM,BTCUSD,11340.35,11373.11,11206.48,11253.61,803.87,9089831.39
1599051600.0,2020-09-02 01-PM,BTCUSD,11439.4,11456.78,11307.75,11340.35,881.6,10039846.01
1599048000.0,2020-09-02 12-PM,BTCUSD,11412.04,11479.96,11369.09,11439.4,1248.15,14255120.84
1599044400.0,2020-09-02 11-AM,BTCUSD,11573.36,11584.7,11155.32,11412.04,3469.91,39468796.77
1599040800.0,2020-09-02 10-AM,BTCUSD,11747.89,11749.89,11518.84,11573.36,696.67,8091018.96
1599037200.0,2020-09-02 09-AM,BTCUSD,11710.73,11756.7,11705.38,11747.89,152.02,1783172.13
1599033600.0,2020-09-02 08-AM,BTCUSD,11728.69,11748.03,11663.19,11710.73,329.74,3860342.79
1599030000.0,2020-09-02 07-AM,BTCUSD,11790.42,11812.7,11722.11,11728.69,535.66,6305284.25
1599026400.0,2020-09-02 06-AM,BTCUSD,11866.93,11873.52,11755,11790.42,563.52,6645223.52
1599022800.0,2020-09-02 05-AM,BTCUSD,11870.42,11906.36,11860.51,11866.93,87.55,1039838.23
1599019200.0,2020-09-02 04-AM,BTCUSD,11835.94,11899.87,11830.47,11870.42,113.46,1346716.54
1599015600.0,2020-09-02 03-AM,BTCUSD,11863.58,11883.85,11828.65,11835.94,142.67,1690712.27
1599012000.0,2020-09-02 02-AM,BTCUSD,11887.67,11920.25,11858.62,11863.58,127.09,1510068.17
1599008400.0,2020-09-02 01-AM,BTCUSD,11904.09,11933.06,11864.75,11887.67,90.94,1082257.2
1599004800.0,2020-09-02 12-AM,BTCUSD,11923.96,11956.45,11879.9,11904.09,195.84,2335028.91
1599001200.0,2020-09-01 11-PM,BTCUSD,11982.15,12018.47,11860.08,11923.96,382.83,4573715.54
1598997600.0,2020-09-01 10-PM,BTCUSD,12023.62,12061,11956,11982.15,269.03,3227532.07
1598994000.0,2020-09-01 09-PM,BTCUSD,12015.14,12057.18,12009.71,12023.62,174.99,2104363.27
1598990400.0,2020-09-01 08-PM,BTCUSD,11966.59,12032.8,11950.12,12015.14,307.69,3691108.38
